regularization,gamma,kernel,stopwords,n_grams,err,time
2,0.001,poly,english,2,0.19267623654570443,1.3753363291422527
2,0.001,rbf,english,2,0.2831566563829282,1.4627101421356201
2,0.001,sigmoid,english,2,0.5916252517775566,0.7940932909647623
2,0.01,linear,english,2,0.481998857869717,1.3329524199167888
2,0.01,poly,english,2,0.1913861249970923,1.2151596546173096
2,0.01,rbf,english,2,0.26779586626344726,1.4536243279774983
2,0.01,sigmoid,english,2,0.6212363448381837,0.6090078353881836
2,0.1,linear,english,2,0.481998857869717,1.3279937108357747
2,0.1,poly,english,2,0.1913861249970923,1.2180842558542888
2,0.1,rbf,english,2,0.2634361177696922,1.3693803946177165
2,0.1,sigmoid,english,2,0.5770274347969208,0.5832868417104086
2.5,1e-05,linear,english,2,0.481998857869717,1.3844846089680989
2.5,1e-05,poly,english,2,0.24781783451651332,1.2460373242696126
2.5,1e-05,rbf,english,2,0.3435775149352939,1.3258436520894368
2.5,1e-05,sigmoid,english,2,0.2782166737742366,1.2851311365763347
2.5,0.0001,linear,english,2,0.481998857869717,1.3319320678710938
2.5,0.0001,poly,english,2,0.26650458510063707,1.4479370911916096
2.5,0.0001,rbf,english,2,0.4184072545446889,1.3612240155537922
2.5,0.0001,sigmoid,english,2,0.595101159743351,1.3214973608652751
2.5,0.001,linear,english,2,0.481998857869717,1.328588326772054
2.5,0.001,poly,english,2,0.19220187748962422,1.3296603361765544
2.5,0.001,rbf,english,2,0.2831566563829282,1.4660425980885823
2.5,0.001,sigmoid,english,2,0.5906412067774217,0.7752522627512614
2.5,0.01,linear,english,2,0.481998857869717,1.3474006652832031
2.5,0.01,poly,english,2,0.1913861249970923,1.2110849221547444
2.5,0.01,rbf,english,2,0.26779586626344726,1.4540360768636067
2.5,0.01,sigmoid,english,2,0.619776915087087,0.5970574220021566
2.5,0.1,linear,english,2,0.481998857869717,1.3291571140289307
2.5,0.1,poly,english,2,0.1913861249970923,1.21641206741333
2.5,0.1,rbf,english,2,0.2634361177696922,1.3554346561431885
2.5,0.1,sigmoid,english,2,0.5691670576738604,0.5637038548787435
3,1e-05,linear,english,2,0.481998857869717,1.3357912699381511
3,1e-05,poly,english,2,0.24781783451651332,1.2512763341267903
3,1e-05,rbf,english,2,0.4341307226402969,1.339248259862264
3,1e-05,sigmoid,english,2,0.2941622456691451,1.293608824412028
3,0.0001,linear,english,2,0.481998857869717,1.3321340084075928
3,0.0001,poly,english,2,0.27132689023496104,1.4511903127034504
3,0.0001,rbf,english,2,0.41890070715624644,1.3629993597666423
3,0.0001,sigmoid,english,2,0.5952050310599319,1.3285889625549316
3,0.001,linear,english,2,0.481998857869717,1.3327057361602783
3,0.001,poly,english,2,0.19220187748962422,1.3000527222951253
3,0.001,rbf,english,2,0.2831566563829282,1.463300307591756
3,0.001,sigmoid,english,2,0.5839182288331028,0.7457806269327799
3,0.01,linear,english,2,0.481998857869717,1.330065647761027
3,0.01,poly,english,2,0.1913861249970923,1.2133232752482097
3,0.01,rbf,english,2,0.26779586626344726,1.4543270270029705
3,0.01,sigmoid,english,2,0.6162445422115065,0.5929578940073649
3,0.1,linear,english,2,0.481998857869717,1.3254553476969402
3,0.1,poly,english,2,0.1913861249970923,1.218363920847575
3,0.1,rbf,english,2,0.2634361177696922,1.3491544723510742
3,0.1,sigmoid,english,2,0.5657451603645948,0.5610790252685547
